utvec,dv,err,temp,SM_EWT,snow_EWT,GSL,UL,date
2011.442871,-0.058900,0.249000,17.098100,0.442343,0.000000,1279.148384,1371.573720,2011-06-12
2011.445557,-0.063600,0.248200,17.209100,0.442187,0.000000,1279.158443,1371.584814,2011-06-13
2011.448364,-0.064600,0.249100,17.270300,0.442080,0.000000,1279.168577,1371.595942,2011-06-14
2011.451050,-0.062100,0.251400,17.354200,0.442017,0.000000,1279.177885,1371.606111,2011-06-15
2011.453857,-0.062600,0.252300,17.447700,0.442000,0.000000,1279.187174,1371.616198,2011-06-16
2011.456543,-0.064300,0.252100,17.615600,0.442009,0.000000,1279.195614,1371.625300,2011-06-17
2011.459229,-0.068200,0.251900,17.898600,0.442030,0.000000,1279.203590,1371.633831,2011-06-18
2011.462036,-0.066800,0.252800,18.209700,0.442062,0.000000,1279.211420,1371.642125,2011-06-19
2011.464722,-0.068800,0.254300,18.451800,0.442105,0.000000,1279.218444,1371.649486,2011-06-20
2011.467529,-0.068900,0.255200,18.696500,0.442156,0.000000,1279.225311,1371.656596,2011-06-21
2011.470215,-0.069500,0.257000,18.884700,0.442214,0.000000,1279.231444,1371.662862,2011-06-22
2011.473022,-0.079000,0.260100,19.051400,0.442284,0.000000,1279.237413,1371.668868,2011-06-23
2011.475708,-0.086000,0.260700,19.286900,0.442357,0.000000,1279.242719,1371.674115,2011-06-24
2011.478394,-0.084100,0.257400,19.570200,0.442439,0.000000,1279.247642,1371.678891,2011-06-25
2011.481201,-0.080300,0.253900,19.821400,0.442523,0.000000,1279.252396,1371.683399,2011-06-26
2011.483887,-0.083800,0.254700,19.912500,0.442616,0.000000,1279.256584,1371.687270,2011-06-27
2011.486694,-0.075500,0.251300,20.018600,0.442707,0.000000,1279.260602,1371.690872,2011-06-28
2011.489380,-0.072000,0.252400,20.148100,0.442801,0.000000,1279.264119,1371.693913,2011-06-29
2011.492188,-0.059400,0.251600,20.343200,0.442901,0.000000,1279.267468,1371.696688,2011-06-30
2011.494873,-0.060100,0.251400,20.627300,0.442998,0.000000,1279.270374,1371.698975,2011-07-01
2011.497559,-0.059200,0.248700,20.780500,0.443099,0.000000,1279.273005,1371.700922,2011-07-02
2011.500366,-0.058300,0.245600,20.882600,0.443194,0.000000,1279.275477,1371.702612,2011-07-03
2011.503052,-0.056700,0.242700,21.029200,0.443293,0.000000,1279.277592,1371.703919,2011-07-04
2011.505859,-0.057700,0.239800,21.152700,0.443384,0.000000,1279.279557,1371.704980,2011-07-05
2011.508545,-0.054800,0.237700,21.205100,0.443473,0.000000,1279.281218,1371.705722,2011-07-06
2011.511353,-0.054900,0.237900,21.255000,0.443560,0.000000,1279.282742,1371.706234,2011-07-07
2011.514038,-0.055200,0.238900,21.346400,0.443640,0.000000,1279.284011,1371.706488,2011-07-08
2011.516724,-0.051000,0.238000,21.453900,0.443716,0.000000,1279.285112,1371.706532,2011-07-09
2011.519531,-0.045100,0.238100,21.563300,0.443783,0.000000,1279.286099,1371.706372,2011-07-10
2011.522217,-0.046900,0.239000,21.700800,0.443844,0.000000,1279.286902,1371.706041,2011-07-11
2011.525024,-0.048200,0.239600,21.812300,0.443895,0.000000,1279.287609,1371.705529,2011-07-12
2011.527710,-0.042900,0.240600,21.890600,0.443937,0.000000,1279.288176,1371.704899,2011-07-13
2011.530518,-0.040900,0.239900,21.998700,0.443970,0.000000,1279.288670,1371.704114,2011-07-14
2011.533203,-0.038400,0.240500,22.123300,0.443990,0.000000,1279.289064,1371.703263,2011-07-15
2011.535889,-0.036600,0.241900,22.143400,0.444000,0.000000,1279.289396,1371.702329,2011-07-16
2011.538696,-0.030300,0.239800,22.152000,0.443996,0.000000,1279.289693,1371.701287,2011-07-17
2011.541382,-0.020300,0.239100,22.233100,0.443978,0.000000,1279.289945,1371.700244,2011-07-18
2011.544189,-0.008100,0.236300,22.408800,0.443948,0.000000,1279.290189,1371.699125,2011-07-19
2011.546875,-0.005100,0.232000,22.511700,0.443906,0.000000,1279.290406,1371.698022,2011-07-20
2011.549683,-0.011700,0.233000,22.699300,0.443851,0.000000,1279.290611,1371.696824,2011-07-21
2011.552368,-0.008600,0.233100,22.809500,0.443788,0.000000,1279.290781,1371.695622,2011-07-22
2011.555054,-0.007600,0.233500,22.860700,0.443712,0.000000,1279.290921,1371.694354,2011-07-23
2011.557861,-0.005600,0.234200,22.860900,0.443630,0.000000,1279.291032,1371.692945,2011-07-24
2011.560547,-0.005800,0.235200,22.871700,0.443536,0.000000,1279.291098,1371.691506,2011-07-25
2011.563354,-0.006900,0.235700,22.934400,0.443439,0.000000,1279.291122,1371.689893,2011-07-26
2011.566040,0.000600,0.236000,22.971700,0.443335,0.000000,1279.291097,1371.688234,2011-07-27
2011.568848,0.004400,0.239300,23.009000,0.443220,0.000000,1279.291015,1371.686366,2011-07-28
2011.571533,0.003300,0.243000,23.059900,0.443105,0.000000,1279.290880,1371.684439,2011-07-29
2011.574219,0.007200,0.243400,23.043600,0.442981,0.000000,1279.290685,1371.682364,2011-07-30
2011.577026,0.008600,0.245500,23.045800,0.442858,0.000000,1279.290412,1371.680023,2011-07-31
2011.579712,0.019800,0.246000,23.105000,0.442726,0.000000,1279.290079,1371.677608,2011-08-01
2011.582520,0.023500,0.247700,23.124800,0.442598,0.000000,1279.289654,1371.674886,2011-08-02
2011.585205,0.026800,0.250200,23.089900,0.442469,0.000000,1279.289167,1371.672083,2011-08-03
2011.587891,0.033700,0.250300,23.016200,0.442333,0.000000,1279.288598,1371.669071,2011-08-04
2011.590698,0.039000,0.251000,22.940700,0.442203,0.000000,1279.287911,1371.665690,2011-08-05
2011.593384,0.025600,0.251300,22.908900,0.442069,0.000000,1279.287160,1371.662219,2011-08-06
2011.596191,0.024700,0.250400,22.822000,0.441941,0.000000,1279.286274,1371.658331,2011-08-07
2011.598877,0.027800,0.250900,22.719200,0.441816,0.000000,1279.285324,1371.654351,2011-08-08
2011.601685,0.033600,0.251500,22.698700,0.441689,0.000000,1279.284220,1371.649905,2011-08-09
2011.604370,0.029500,0.253200,22.671400,0.441571,0.000000,1279.283052,1371.645370,2011-08-10
2011.607178,0.033600,0.252800,22.635200,0.441453,0.000000,1279.281711,1371.640317,2011-08-11
2011.609863,0.026500,0.251700,22.582300,0.441345,0.000000,1279.280308,1371.635176,2011-08-12
2011.612549,0.026100,0.253500,22.532200,0.441239,0.000000,1279.278783,1371.629720,2011-08-13
2011.615356,0.028700,0.251800,22.486800,0.441144,0.000000,1279.277055,1371.623671,2011-08-14
2011.618042,0.029800,0.252800,22.434800,0.441057,0.000000,1279.275268,1371.617538,2011-08-15
2011.620850,0.028900,0.253300,22.349500,0.440973,0.000000,1279.273255,1371.610753,2011-08-16
2011.623535,0.026400,0.254000,22.235300,0.440894,0.000000,1279.271188,1371.603897,2011-08-17
2011.626221,0.031200,0.256500,22.071500,0.440809,0.000000,1279.268977,1371.596666,2011-08-18
2011.629028,0.031000,0.257200,21.924400,0.440726,0.000000,1279.266515,1371.588716,2011-08-19
2011.631714,0.030700,0.257100,21.829500,0.440637,0.000000,1279.264026,1371.580750,2011-08-20
2011.634521,0.029954,0.256839,21.736000,0.440552,0.000000,1279.261294,1371.572073,2011-08-21
2011.637207,0.028718,0.256455,21.658500,0.440465,0.000000,1279.258566,1371.563452,2011-08-22
2011.640015,0.026903,0.255919,21.590200,0.440374,0.000000,1279.255606,1371.554128,2011-08-23
2011.642700,0.024689,0.255285,21.501600,0.440287,0.000000,1279.252683,1371.544936,2011-08-24
2011.645508,0.021895,0.254500,21.372400,0.440197,0.000000,1279.249538,1371.535053,2011-08-25
2011.648193,0.018787,0.253640,21.244200,0.440110,0.000000,1279.246459,1371.525367,2011-08-26
2011.650879,0.015272,0.252679,21.253200,0.440021,0.000000,1279.243317,1371.515465,2011-08-27
2011.653687,0.011185,0.251571,21.255700,0.439937,0.000000,1279.239977,1371.504906,2011-08-28
2011.656372,0.006904,0.250420,21.224600,0.439855,0.000000,1279.236742,1371.494634,2011-08-29
2011.659180,0.002059,0.249128,21.157400,0.439771,0.000000,1279.233325,1371.483727,2011-08-30
2011.661865,-0.002904,0.247812,21.079100,0.439692,0.000000,1279.230035,1371.473160,2011-08-31
2011.664551,-0.008171,0.246425,21.031900,0.439613,0.000000,1279.226734,1371.462476,2011-09-01
2011.667358,-0.013978,0.244904,20.980800,0.439540,0.000000,1279.223281,1371.451209,2011-09-02
